y_true,p_hat,p_hat_recal
0.0,0.0026471308193019,0.008277183062755445
0.0,0.0004642819974924,0.0023006167571207074
0.0,0.0092949493805184,0.020754046141905066
0.0,0.000815591711984,0.0034836240927363696
0.0,0.050089379384442,0.07044235723595328
0.0,0.0010924618163444,0.004319530400495544
0.0,0.006303576110428,0.015628854222199163
0.0,0.0003741692481063,0.0019624512374787732
0.0,0.0020956927604228,0.006972758123354407
0.0,0.0120711072730082,0.025109207645431182
0.0,0.012268251703086,0.025407192562525768
0.0,0.1129924102874145,0.12686670768019753
0.0,0.0018835450594076,0.006446996167476129
0.0,0.0002753797851429,0.0015656017157092516
0.0,0.0015017366276954,0.005458302557093843
0.0,0.0053119343438925,0.013789770019809118
1.0,0.1566776916265817,0.16104988663574019
0.0,0.0107743125036306,0.023113893354229816
0.0,0.0005691195897589,0.0026728452649444423
0.0,0.5592924501814902,0.44217312227861044
0.0,0.0024555063540942,0.007833038696460357
0.0,0.0040265896162957,0.011257970783755277
0.0,0.1003610650888902,0.11640967535277351
0.0,0.0010579376334306,0.004218681228175405
0.0,0.0059774846332271,0.01503347128078852
0.0,5.148067893592528e-05,0.0004545621888167286
0.0,0.0094265556446688,0.02096799418184577
0.0,0.0119749924750673,0.02496343914868375
0.0,0.0009409134634952,0.0038700602364979877
1.0,0.0741326144449515,0.09349822057768695
0.0,0.0041695544484255,0.01154944042780734
0.0,0.1669093438952568,0.16871802648422918
0.0,0.1552456991266806,0.15996807404196306
0.0,0.0582093646673514,0.07851488872142703
0.0,0.0002925689683708,0.0016370545099020574
0.0,0.0163228248389573,0.031273626851402274
0.0,0.1329462212745621,0.14281085802031906
0.0,0.0160583913398675,0.03090455276100494
0.0,0.0168075065134681,0.0319457913633505
0.0,0.0005497217272178,0.0026054439058938034
0.0,0.0026867402777805,0.008367892166762248
0.0,0.006367222329839,0.015744065160290133
0.0,0.0048757894159878,0.012951645454936656
0.0,0.0009542228331035,0.003910268192597066
1.0,0.019523732448241,0.03561770374049769
0.0,0.0053349895333574,0.013833539699569877
0.0,0.741779358796246,0.5916002993002356
0.0,0.0008015129557821,0.00343925930433733
0.0,0.0172917841384713,0.032611991754236014
0.0,0.0044199319307818,0.012053449965570336
0.0,0.0026021012083316,0.008173615564943507
0.0,0.0007178493879007,0.0031711735879804783
0.0,0.0037762967575205,0.010740804710367619
0.0,1e-06,2.480371374890922e-05
0.0,0.0007608060997402,0.003309800259408149
0.0,0.180201602848046,0.17853308264389428
0.0,0.0049034913119176,0.013005471157958646
0.0,0.0029030627744311,0.008857105906973422
1.0,0.1031382680019573,0.11873642846808075
1.0,0.2595610708194104,0.23471872031532331
0.0,0.0098474766126705,0.021646803119097887
0.0,0.0733581996876703,0.09279144493200898
0.0,0.148123363463867,0.1545537506997062
0.0,0.0022586828049718,0.007367004125519043
0.0,0.1355905635883314,0.14487855842878064
0.0,0.0150665375690154,0.02950471100393435
0.0,0.0007880719047829,0.0033967104807639953
0.0,0.0016590492923935,0.005872976959950676
0.0,0.0013825482377952,0.005136350361093735
0.0,0.0023706603697724,0.007633423694909759
0.0,0.0025393681640143,0.008028520883033725
0.0,0.0060624683195537,0.015189475078101141
0.0,0.0016990284786834,0.005976653698692514
0.0,0.0001100197695754,0.0007959503590193919
0.0,0.0027483854500263,0.008508351415788248
0.0,0.0003462975208876,0.0018536409838309956
0.0,0.008605218086964,0.01961868341017654
0.0,0.0497063157057749,0.07005286972991401
0.0,0.0225316186177758,0.03952002071953655
0.0,0.0026345492361386,0.008248293735157182
0.0,0.351581123933682,0.29734775726476065
0.0,0.0034467941636806,0.01004552052541401
0.0,0.001064908005804,0.004239112287996077
0.0,0.0676637612183144,0.08752989273806626
0.0,0.0031435177664944,0.009389485437158068
0.0,0.0031595654341261,0.009424615885099588
0.0,0.0326983131171728,0.05175639199394697
0.0,0.0036355103179541,0.01044582981321083
0.0,0.0058093987362832,0.014723114743141178
0.0,0.0108244027330275,0.023192160624755445
0.0,0.0008060341766762,0.0034535289159564743
0.0,0.0141251744228784,0.028152091680832457
0.0,0.0012722769174223,0.0048318143395166685
0.0,0.0021219740021474,0.007036870459756974
0.0,0.0059714481355481,0.015022367114260539
0.0,0.2766814070521137,0.2464847683841132
0.0,0.018633341407057,0.03443084496478475
0.0,0.0048992282747663,0.012997193344443308
0.0,0.0054872662483074,0.014121349054623266
0.0,0.0005023411216958,0.002438090219782181
0.0,0.0025406854986427,0.008031577590356895
0.0,0.018889800538846,0.034774297655764556
0.0,0.00372691558441,0.010637686816122052
0.0,0.0009805476592172,0.003989359978656153
0.0,0.0009599045582779,0.00392738731594778
0.0,0.1533932108638088,0.15856529746315404
0.0,0.0055264989772326,0.014195145130849013
0.0,0.000438496074693,0.0022057800549713843
0.0,0.0099614868753673,0.021829271512404106
0.0,0.0025599061909763,0.008076128338614721
0.0,0.0020279989001406,0.006806616177426852
1.0,0.5807771289574747,0.4581875122051302
0.0,0.0009820764581962,0.003993935701143188
0.0,0.0086470608504487,0.01968825957880509
0.0,0.000438496074693,0.0022057800549713843
1.0,0.021302826063507,0.03794471674863043
